player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,is_break_point,server_is_player1,point_won,match_id
1,1,5,2,4,4,1,0,1,10489978
1,1,5,2,4,5,1,0,0,10489978
1,1,5,2,4,6,1,0,0,10489978
0,0,0,0,1,0,0,1,1,10489979
0,0,0,0,2,0,0,1,1,10489979
0,0,0,0,3,0,0,1,1,10489979
0,0,0,0,3,1,0,1,0,10489979
0,0,0,0,4,1,0,1,1,10489979
0,0,1,0,1,0,0,0,1,10489979
0,0,1,0,2,0,0,0,1,10489979
0,0,1,0,3,0,0,0,1,10489979
0,0,1,0,3,1,0,0,0,10489979
0,0,1,0,3,2,0,0,0,10489979
0,0,1,0,4,2,0,0,1,10489979
0,0,1,1,1,0,0,1,1,10489979
0,0,1,1,2,0,0,1,1,10489979
0,0,1,1,3,0,0,1,1,10489979
0,0,1,1,3,1,0,1,0,10489979
0,0,1,1,3,2,0,1,0,10489979
0,0,1,1,4,2,0,1,1,10489979
0,0,2,1,0,1,0,0,0,10489979
0,0,2,1,1,1,0,0,1,10489979
0,0,2,1,2,1,0,0,1,10489979
0,0,2,1,2,2,0,0,0,10489979
0,0,2,1,2,3,1,0,0,10489979
0,0,2,1,2,4,1,0,0,10489979
0,0,3,1,1,0,0,1,1,10489979
0,0,3,1,2,0,0,1,1,10489979
0,0,3,1,2,1,0,1,0,10489979
0,0,3,1,3,1,0,1,1,10489979
0,0,3,1,4,1,0,1,1,10489979
0,0,4,1,0,1,0,0,0,10489979
0,0,4,1,1,1,0,0,1,10489979
0,0,4,1,2,1,0,0,1,10489979
0,0,4,1,3,1,0,0,1,10489979
0,0,4,1,4,1,0,0,1,10489979
0,0,4,2,1,0,0,1,1,10489979
0,0,4,2,1,1,0,1,0,10489979
0,0,4,2,2,1,0,1,1,10489979
0,0,4,2,3,1,0,1,1,10489979
0,0,4,2,4,1,0,1,1,10489979
0,0,5,2,0,1,0,0,0,10489979
0,0,5,2,0,2,0,0,0,10489979
0,0,5,2,0,3,1,0,0,10489979
0,0,5,2,0,4,1,0,0,10489979
1,0,0,0,1,0,0,1,1,10489979
1,0,0,0,2,0,0,1,1,10489979
1,0,0,0,2,1,0,1,0,10489979
1,0,0,0,3,1,0,1,1,10489979
1,0,0,0,4,1,0,1,1,10489979
1,0,1,0,0,1,0,0,0,10489979
1,0,1,0,0,2,0,0,0,10489979
1,0,1,0,1,2,0,0,1,10489979
1,0,1,0,2,2,0,0,1,10489979
1,0,1,0,3,2,0,0,1,10489979
1,0,1,0,4,2,0,0,1,10489979
1,0,1,1,0,1,0,1,0,10489979
1,0,1,1,0,2,0,1,0,10489979
1,0,1,1,1,2,0,1,1,10489979
1,0,1,1,2,2,0,1,1,10489979
1,0,1,1,3,2,0,1,1,10489979
1,0,1,1,3,3,1,1,0,10489979
1,0,1,1,4,3,0,1,1,10489979
1,0,1,1,4,4,1,1,0,10489979
1,0,1,1,5,4,0,1,1,10489979
1,0,1,1,5,5,1,1,0,10489979
1,0,1,1,5,6,1,1,0,10489979
1,0,1,1,5,7,1,1,0,10489979
1,0,1,2,0,1,0,0,0,10489979
1,0,1,2,1,1,0,0,1,10489979
1,0,1,2,1,2,0,0,0,10489979
1,0,1,2,1,3,1,0,0,10489979
1,0,1,2,2,3,1,0,1,10489979
1,0,1,2,2,4,1,0,0,10489979
1,0,2,2,1,0,0,1,1,10489979
1,0,2,2,1,1,0,1,0,10489979
1,0,2,2,1,2,0,1,0,10489979
1,0,2,2,1,3,1,1,0,10489979
1,0,2,2,2,3,1,1,1,10489979
1,0,2,2,3,3,1,1,1,10489979
1,0,2,2,4,3,0,1,1,10489979
1,0,2,2,5,3,0,1,1,10489979
1,0,3,2,1,0,0,0,1,10489979
1,0,3,2,1,1,0,0,0,10489979
1,0,3,2,2,1,0,0,1,10489979
1,0,3,2,3,1,0,0,1,10489979
1,0,3,2,3,2,0,0,0,10489979
1,0,3,2,4,2,0,0,1,10489979
1,0,3,3,1,0,0,1,1,10489979
1,0,3,3,1,1,0,1,0,10489979
1,0,3,3,2,1,0,1,1,10489979
1,0,3,3,3,1,0,1,1,10489979
1,0,3,3,4,1,0,1,1,10489979
1,0,4,3,0,1,0,0,0,10489979
1,0,4,3,1,1,0,0,1,10489979
1,0,4,3,1,2,0,0,0,10489979
1,0,4,3,2,2,0,0,1,10489979
1,0,4,3,3,2,0,0,1,10489979
1,0,4,3,4,2,0,0,1,10489979
1,0,4,4,0,1,0,1,0,10489979
1,0,4,4,0,2,0,1,0,10489979
1,0,4,4,0,3,1,1,0,10489979
1,0,4,4,0,4,1,1,0,10489979
1,0,4,5,1,0,0,0,1,10489979
1,0,4,5,1,1,0,0,0,10489979
1,0,4,5,2,1,0,0,1,10489979
1,0,4,5,3,1,0,0,1,10489979
1,0,4,5,3,2,0,0,0,10489979
1,0,4,5,3,3,1,0,0,10489979
1,0,4,5,3,4,1,0,0,10489979
1,0,4,5,3,5,1,0,0,10489979
1,0,5,5,1,0,0,1,1,10489979
1,0,5,5,2,0,0,1,1,10489979
1,0,5,5,3,0,0,1,1,10489979
1,0,5,5,4,0,0,1,1,10489979
1,0,6,5,0,1,0,0,0,10489979
1,0,6,5,0,2,0,0,0,10489979
1,0,6,5,0,3,1,0,0,10489979
1,0,6,5,1,3,1,0,1,10489979
1,0,6,5,2,3,1,0,1,10489979
1,0,6,5,2,4,1,0,0,10489979
0,0,0,0,1,0,0,1,1,10489980
0,0,0,0,1,1,0,1,0,10489980
0,0,0,0,1,2,0,1,0,10489980
0,0,0,0,2,2,0,1,1,10489980
0,0,0,0,3,2,0,1,1,10489980
0,0,0,0,4,2,0,1,1,10489980
0,0,1,0,1,0,0,0,1,10489980
0,0,1,0,1,1,0,0,0,10489980
0,0,1,0,1,2,0,0,0,10489980
0,0,1,0,2,2,0,0,1,10489980
0,0,1,0,3,2,0,0,1,10489980
0,0,1,0,3,3,1,0,0,10489980
0,0,1,0,4,3,0,0,1,10489980
0,0,1,0,4,4,1,0,0,10489980
0,0,1,0,4,5,1,0,0,10489980
0,0,1,0,5,5,1,0,1,10489980
0,0,1,0,5,6,1,0,0,10489980
0,0,1,0,5,7,1,0,0,10489980
0,0,2,0,1,0,0,1,1,10489980
0,0,2,0,2,0,0,1,1,10489980
0,0,2,0,2,1,0,1,0,10489980
0,0,2,0,2,2,0,1,0,10489980
0,0,2,0,3,2,0,1,1,10489980
0,0,2,0,3,3,1,1,0,10489980
0,0,2,0,4,3,0,1,1,10489980
0,0,2,0,5,3,0,1,1,10489980
0,0,3,0,0,1,0,0,0,10489980
0,0,3,0,1,1,0,0,1,10489980
0,0,3,0,2,1,0,0,1,10489980
0,0,3,0,3,1,0,0,1,10489980
0,0,3,0,3,2,0,0,0,10489980
0,0,3,0,4,2,0,0,1,10489980
0,0,3,1,0,1,0,1,0,10489980
0,0,3,1,0,2,0,1,0,10489980
0,0,3,1,0,3,1,1,0,10489980
0,0,3,1,0,4,1,1,0,10489980
0,0,3,2,1,0,0,0,1,10489980
0,0,3,2,1,1,0,0,0,10489980
0,0,3,2,2,1,0,0,1,10489980
0,0,3,2,3,1,0,0,1,10489980
0,0,3,2,3,2,0,0,0,10489980
0,0,3,2,4,2,0,0,1,10489980
0,0,3,3,0,1,0,1,0,10489980
0,0,3,3,0,2,0,1,0,10489980
0,0,3,3,0,3,1,1,0,10489980
0,0,3,3,0,4,1,1,0,10489980
0,0,3,4,0,1,0,0,0,10489980
0,0,3,4,0,2,0,0,0,10489980
0,0,3,4,1,2,0,0,1,10489980
0,0,3,4,1,3,1,0,0,10489980
0,0,3,4,2,3,1,0,1,10489980
0,0,3,4,3,3,1,0,1,10489980
0,0,3,4,3,4,1,0,0,10489980
0,0,3,4,3,5,1,0,0,10489980
0,0,4,4,0,1,0,1,0,10489980
0,0,4,4,0,2,0,1,0,10489980
0,0,4,4,0,3,1,1,0,10489980
0,0,4,4,0,4,1,1,0,10489980
0,0,4,5,0,1,0,0,0,10489980
0,0,4,5,0,2,0,0,0,10489980
0,0,4,5,1,2,0,0,1,10489980
0,0,4,5,1,3,1,0,0,10489980
0,0,4,5,2,3,1,0,1,10489980
0,0,4,5,2,4,1,0,0,10489980
0,0,5,5,1,0,0,1,1,10489980
0,0,5,5,1,1,0,1,0,10489980
0,0,5,5,2,1,0,1,1,10489980
0,0,5,5,2,2,0,1,0,10489980
0,0,5,5,3,2,0,1,1,10489980
0,0,5,5,4,2,0,1,1,10489980
0,0,6,5,0,1,0,0,0,10489980
0,0,6,5,1,1,0,0,1,10489980
0,0,6,5,2,1,0,0,1,10489980
0,0,6,5,2,2,0,0,0,10489980
0,0,6,5,2,3,1,0,0,10489980
0,0,6,5,2,4,1,0,0,10489980
1,0,0,0,1,0,0,1,1,10489980
1,0,0,0,2,0,0,1,1,10489980
1,0,0,0,2,1,0,1,0,10489980
1,0,0,0,3,1,0,1,1,10489980
1,0,0,0,4,1,0,1,1,10489980
1,0,1,0,1,0,0,0,1,10489980
1,0,1,0,2,0,0,0,1,10489980
1,0,1,0,2,1,0,0,0,10489980
1,0,1,0,2,2,0,0,0,10489980
1,0,1,0,2,3,1,0,0,10489980
1,0,1,0,3,3,1,0,1,10489980
1,0,1,0,4,3,0,0,1,10489980
1,0,1,0,5,3,0,0,1,10489980
1,0,1,1,1,0,0,1,1,10489980
1,0,1,1,2,0,0,1,1,10489980
1,0,1,1,2,1,0,1,0,10489980
1,0,1,1,3,1,0,1,1,10489980
1,0,1,1,3,2,0,1,0,10489980
1,0,1,1,3,3,1,1,0,10489980
1,0,1,1,4,3,0,1,1,10489980
1,0,1,1,4,4,1,1,0,10489980
1,0,1,1,4,5,1,1,0,10489980
1,0,1,1,4,6,1,1,0,10489980
1,0,1,2,1,0,0,0,1,10489980
1,0,1,2,1,1,0,0,0,10489980
1,0,1,2,2,1,0,0,1,10489980
1,0,1,2,2,2,0,0,0,10489980
1,0,1,2,2,3,1,0,0,10489980
1,0,1,2,3,3,1,0,1,10489980
1,0,1,2,4,3,0,0,1,10489980
1,0,1,2,5,3,0,0,1,10489980
1,0,1,3,1,0,0,1,1,10489980
1,0,1,3,1,1,0,1,0,10489980
1,0,1,3,1,2,0,1,0,10489980
1,0,1,3,1,3,1,1,0,10489980
1,0,1,3,1,4,1,1,0,10489980
1,0,1,4,0,1,0,0,0,10489980
1,0,1,4,1,1,0,0,1,10489980
1,0,1,4,2,1,0,0,1,10489980
1,0,1,4,2,2,0,0,0,10489980
1,0,1,4,3,2,0,0,1,10489980
1,0,1,4,4,2,0,0,1,10489980
1,0,1,5,0,1,0,1,0,10489980
1,0,1,5,1,1,0,1,1,10489980
1,0,1,5,2,1,0,1,1,10489980
1,0,1,5,2,2,0,1,0,10489980
1,0,1,5,2,3,1,1,0,10489980
1,0,1,5,3,3,1,1,1,10489980
1,0,1,5,3,4,1,1,0,10489980
1,0,1,5,3,5,1,1,0,10489980
1,1,0,0,1,0,0,0,1,10489980
1,1,0,0,1,1,0,0,0,10489980
1,1,0,0,2,1,0,0,1,10489980
1,1,0,0,2,2,0,0,0,10489980
1,1,0,0,2,3,1,0,0,10489980
1,1,0,0,3,3,1,0,1,10489980
1,1,0,0,3,4,1,0,0,10489980
1,1,0,0,3,5,1,0,0,10489980
1,1,1,0,0,1,0,1,0,10489980
1,1,1,0,0,2,0,1,0,10489980
1,1,1,0,0,3,1,1,0,10489980
1,1,1,0,0,4,1,1,0,10489980
1,1,1,1,0,1,0,0,0,10489980
1,1,1,1,0,2,0,0,0,10489980
1,1,1,1,1,2,0,0,1,10489980
1,1,1,1,2,2,0,0,1,10489980
1,1,1,1,3,2,0,0,1,10489980
1,1,1,1,3,3,1,0,0,10489980
1,1,1,1,4,3,0,0,1,10489980
1,1,1,1,5,3,0,0,1,10489980
1,1,1,2,1,0,0,1,1,10489980
1,1,1,2,1,1,0,1,0,10489980
1,1,1,2,1,2,0,1,0,10489980
1,1,1,2,2,2,0,1,1,10489980
1,1,1,2,3,2,0,1,1,10489980
1,1,1,2,3,3,1,1,0,10489980
1,1,1,2,4,3,0,1,1,10489980
1,1,1,2,5,3,0,1,1,10489980
1,1,2,2,1,0,0,0,1,10489980
1,1,2,2,2,0,0,0,1,10489980
1,1,2,2,3,0,0,0,1,10489980
1,1,2,2,4,0,0,0,1,10489980
1,1,2,3,1,0,0,1,1,10489980
1,1,2,3,2,0,0,1,1,10489980
1,1,2,3,2,1,0,1,0,10489980
1,1,2,3,3,1,0,1,1,10489980
1,1,2,3,4,1,0,1,1,10489980
1,1,3,3,1,0,0,0,1,10489980
1,1,3,3,1,1,0,0,0,10489980
1,1,3,3,2,1,0,0,1,10489980
1,1,3,3,3,1,0,0,1,10489980
1,1,3,3,3,2,0,0,0,10489980
1,1,3,3,4,2,0,0,1,10489980
1,1,3,4,0,1,0,1,0,10489980
1,1,3,4,1,1,0,1,1,10489980
1,1,3,4,1,2,0,1,0,10489980
1,1,3,4,2,2,0,1,1,10489980
1,1,3,4,3,2,0,1,1,10489980
1,1,3,4,4,2,0,1,1,10489980
1,1,4,4,0,1,0,0,0,10489980
1,1,4,4,1,1,0,0,1,10489980
1,1,4,4,1,2,0,0,0,10489980
1,1,4,4,2,2,0,0,1,10489980
1,1,4,4,2,3,1,0,0,10489980
1,1,4,4,2,4,1,0,0,10489980
1,1,5,4,0,1,0,1,0,10489980
1,1,5,4,0,2,0,1,0,10489980
1,1,5,4,0,3,1,1,0,10489980
1,1,5,4,1,3,1,1,1,10489980
1,1,5,4,2,3,1,1,1,10489980
1,1,5,4,2,4,1,1,0,10489980
1,1,5,5,1,0,0,0,1,10489980
1,1,5,5,1,1,0,0,0,10489980
1,1,5,5,2,1,0,0,1,10489980
1,1,5,5,3,1,0,0,1,10489980
1,1,5,5,4,1,0,0,1,10489980
1,1,5,6,1,0,0,1,1,10489980
1,1,5,6,1,1,0,1,0,10489980
1,1,5,6,1,2,0,1,0,10489980
1,1,5,6,2,2,0,1,1,10489980
1,1,5,6,2,3,1,1,0,10489980
1,1,5,6,3,3,1,1,1,10489980
1,1,5,6,4,3,0,1,1,10489980
1,1,5,6,4,4,1,1,0,10489980
1,1,5,6,4,5,1,1,0,10489980
1,1,5,6,4,6,1,1,0,10489980
0,0,0,0,0,1,0,1,0,10489989
0,0,0,0,0,2,0,1,0,10489989
0,0,0,0,1,2,0,1,1,10489989
0,0,0,0,2,2,0,1,1,10489989
0,0,0,0,3,2,0,1,1,10489989
0,0,0,0,4,2,0,1,1,10489989
0,0,1,0,0,1,0,0,0,10489989
0,0,1,0,1,1,0,0,1,10489989
0,0,1,0,1,2,0,0,0,10489989
0,0,1,0,2,2,0,0,1,10489989
0,0,1,0,3,2,0,0,1,10489989
0,0,1,0,4,2,0,0,1,10489989
0,0,1,1,1,0,0,1,1,10489989
0,0,1,1,2,0,0,1,1,10489989
0,0,1,1,3,0,0,1,1,10489989
0,0,1,1,4,0,0,1,1,10489989
0,0,2,1,0,1,0,0,0,10489989
0,0,2,1,1,1,0,0,1,10489989
0,0,2,1,2,1,0,0,1,10489989
0,0,2,1,2,2,0,0,0,10489989
0,0,2,1,2,3,1,0,0,10489989
0,0,2,1,3,3,1,0,1,10489989
0,0,2,1,3,4,1,0,0,10489989
0,0,2,1,3,5,1,0,0,10489989
0,0,3,1,1,0,0,1,1,10489989
0,0,3,1,1,1,0,1,0,10489989
0,0,3,1,2,1,0,1,1,10489989
0,0,3,1,2,2,0,1,0,10489989
0,0,3,1,2,3,1,1,0,10489989
0,0,3,1,3,3,1,1,1,10489989
0,0,3,1,3,4,1,1,0,10489989
0,0,3,1,3,5,1,1,0,10489989
0,0,3,2,0,1,0,0,0,10489989
0,0,3,2,0,2,0,0,0,10489989
0,0,3,2,1,2,0,0,1,10489989
0,0,3,2,2,2,0,0,1,10489989
0,0,3,2,2,3,1,0,0,10489989
0,0,3,2,3,3,1,0,1,10489989
0,0,3,2,4,3,0,0,1,10489989
0,0,3,2,4,4,1,0,0,10489989
0,0,3,2,4,5,1,0,0,10489989
0,0,3,2,5,5,1,0,1,10489989
0,0,3,2,6,5,0,0,1,10489989
0,0,3,2,7,5,0,0,1,10489989
0,0,3,3,1,0,0,1,1,10489989
0,0,3,3,1,1,0,1,0,10489989
0,0,3,3,1,2,0,1,0,10489989
0,0,3,3,1,3,1,1,0,10489989
0,0,3,3,2,3,1,1,1,10489989
0,0,3,3,3,3,1,1,1,10489989
0,0,3,3,3,4,1,1,0,10489989
0,0,3,3,4,4,1,1,1,10489989
0,0,3,3,5,4,0,1,1,10489989
0,0,3,3,5,5,1,1,0,10489989
0,0,3,3,5,6,1,1,0,10489989
0,0,3,3,6,6,1,1,1,10489989
0,0,3,3,6,7,1,1,0,10489989
0,0,3,3,7,7,1,1,1,10489989
0,0,3,3,8,7,0,1,1,10489989
0,0,3,3,9,7,0,1,1,10489989
0,0,4,3,1,0,0,0,1,10489989
0,0,4,3,1,1,0,0,0,10489989
0,0,4,3,2,1,0,0,1,10489989
0,0,4,3,2,2,0,0,0,10489989
0,0,4,3,2,3,1,0,0,10489989
0,0,4,3,3,3,1,0,1,10489989
0,0,4,3,4,3,0,0,1,10489989
0,0,4,3,4,4,1,0,0,10489989
0,0,4,3,4,5,1,0,0,10489989
0,0,4,3,5,5,1,0,1,10489989
0,0,4,3,5,6,1,0,0,10489989
0,0,4,3,6,6,1,0,1,10489989
0,0,4,3,7,6,0,0,1,10489989
0,0,4,3,8,6,0,0,1,10489989
0,0,4,4,0,1,0,1,0,10489989
0,0,4,4,1,1,0,1,1,10489989
0,0,4,4,2,1,0,1,1,10489989
0,0,4,4,3,1,0,1,1,10489989
0,0,4,4,4,1,0,1,1,10489989
0,0,5,4,1,0,0,0,1,10489989
0,0,5,4,2,0,0,0,1,10489989
0,0,5,4,2,1,0,0,0,10489989
0,0,5,4,3,1,0,0,1,10489989
0,0,5,4,4,1,0,0,1,10489989
0,0,5,5,1,0,0,1,1,10489989
0,0,5,5,2,0,0,1,1,10489989
0,0,5,5,3,0,0,1,1,10489989
0,0,5,5,3,1,0,1,0,10489989
0,0,5,5,4,1,0,1,1,10489989
0,0,6,5,1,0,0,0,1,10489989
0,0,6,5,1,1,0,0,0,10489989
0,0,6,5,2,1,0,0,1,10489989
0,0,6,5,2,2,0,0,0,10489989
0,0,6,5,2,3,1,0,0,10489989
0,0,6,5,2,4,1,0,0,10489989
1,0,0,0,0,1,0,1,0,10489989
1,0,0,0,1,1,0,1,1,10489989
1,0,0,0,2,1,0,1,1,10489989
1,0,0,0,3,1,0,1,1,10489989
1,0,0,0,4,1,0,1,1,10489989
1,0,1,0,1,0,0,0,1,10489989
1,0,1,0,2,0,0,0,1,10489989
1,0,1,0,2,1,0,0,0,10489989
1,0,1,0,2,2,0,0,0,10489989
1,0,1,0,3,2,0,0,1,10489989
1,0,1,0,4,2,0,0,1,10489989
1,0,1,1,0,1,0,1,0,10489989
1,0,1,1,0,2,0,1,0,10489989
1,0,1,1,0,3,1,1,0,10489989
1,0,1,1,1,3,1,1,1,10489989
1,0,1,1,1,4,1,1,0,10489989
1,0,1,2,1,0,0,0,1,10489989
1,0,1,2,1,1,0,0,0,10489989
1,0,1,2,1,2,0,0,0,10489989
1,0,1,2,2,2,0,0,1,10489989
1,0,1,2,2,3,1,0,0,10489989
1,0,1,2,2,4,1,0,0,10489989
1,0,2,2,1,0,0,1,1,10489989
1,0,2,2,2,0,0,1,1,10489989
1,0,2,2,3,0,0,1,1,10489989
1,0,2,2,4,0,0,1,1,10489989
1,0,3,2,0,1,0,0,0,10489989
1,0,3,2,1,1,0,0,1,10489989
1,0,3,2,2,1,0,0,1,10489989
1,0,3,2,2,2,0,0,0,10489989
1,0,3,2,3,2,0,0,1,10489989
1,0,3,2,4,2,0,0,1,10489989
1,0,3,3,1,0,0,1,1,10489989
1,0,3,3,2,0,0,1,1,10489989
1,0,3,3,3,0,0,1,1,10489989
1,0,3,3,3,1,0,1,0,10489989
1,0,3,3,3,2,0,1,0,10489989
1,0,3,3,3,3,1,1,0,10489989
1,0,3,3,4,3,0,1,1,10489989
1,0,3,3,4,4,1,1,0,10489989
1,0,3,3,5,4,0,1,1,10489989
1,0,3,3,6,4,0,1,1,10489989
1,0,4,3,0,1,0,0,0,10489989
1,0,4,3,0,2,0,0,0,10489989
1,0,4,3,1,2,0,0,1,10489989
1,0,4,3,2,2,0,0,1,10489989
1,0,4,3,3,2,0,0,1,10489989
1,0,4,3,3,3,1,0,0,10489989
1,0,4,3,3,4,1,0,0,10489989
1,0,4,3,3,5,1,0,0,10489989
1,0,5,3,1,0,0,1,1,10489989
1,0,5,3,2,0,0,1,1,10489989
1,0,5,3,3,0,0,1,1,10489989
1,0,5,3,3,1,0,1,0,10489989
1,0,5,3,3,2,0,1,0,10489989
1,0,5,3,3,3,1,1,0,10489989
1,0,5,3,4,3,0,1,1,10489989
1,0,5,3,4,4,1,1,0,10489989
1,0,5,3,5,4,0,1,1,10489989
1,0,5,3,6,4,0,1,1,10489989
0,0,0,0,0,1,0,1,0,10489991
0,0,0,0,0,2,0,1,0,10489991
0,0,0,0,1,2,0,1,1,10489991
0,0,0,0,2,2,0,1,1,10489991
0,0,0,0,2,3,1,1,0,10489991
0,0,0,0,2,4,1,1,0,10489991
0,0,0,1,1,0,0,0,1,10489991
0,0,0,1,2,0,0,0,1,10489991
0,0,0,1,2,1,0,0,0,10489991
0,0,0,1,2,2,0,0,0,10489991
0,0,0,1,3,2,0,0,1,10489991
0,0,0,1,4,2,0,0,1,10489991
0,0,0,2,0,1,0,1,0,10489991
0,0,0,2,1,1,0,1,1,10489991
0,0,0,2,1,2,0,1,0,10489991
0,0,0,2,2,2,0,1,1,10489991
0,0,0,2,3,2,0,1,1,10489991
0,0,0,2,3,3,1,1,0,10489991
0,0,0,2,3,4,1,1,0,10489991
0,0,0,2,3,5,1,1,0,10489991
0,0,0,3,0,1,0,0,0,10489991
0,0,0,3,1,1,0,0,1,10489991
0,0,0,3,2,1,0,0,1,10489991
0,0,0,3,3,1,0,0,1,10489991
0,0,0,3,3,2,0,0,0,10489991
0,0,0,3,4,2,0,0,1,10489991
0,0,0,4,0,1,0,1,0,10489991
0,0,0,4,0,2,0,1,0,10489991
0,0,0,4,1,2,0,1,1,10489991
0,0,0,4,1,3,1,1,0,10489991
0,0,0,4,2,3,1,1,1,10489991
0,0,0,4,2,4,1,1,0,10489991
0,0,0,5,0,1,0,0,0,10489991
0,0,0,5,1,1,0,0,1,10489991
0,0,0,5,2,1,0,0,1,10489991
0,0,0,5,3,1,0,0,1,10489991
0,0,0,5,3,2,0,0,0,10489991
0,0,0,5,3,3,1,0,0,10489991
0,0,0,5,4,3,0,0,1,10489991
0,0,0,5,4,4,1,0,0,10489991
0,0,0,5,4,5,1,0,0,10489991
0,0,0,5,4,6,1,0,0,10489991
0,0,1,5,0,1,0,1,0,10489991
0,0,1,5,0,2,0,1,0,10489991
0,0,1,5,0,3,1,1,0,10489991
0,0,1,5,0,4,1,1,0,10489991
0,1,0,0,0,1,0,0,0,10489991
0,1,0,0,1,1,0,0,1,10489991
0,1,0,0,2,1,0,0,1,10489991
0,1,0,0,2,2,0,0,0,10489991
0,1,0,0,3,2,0,0,1,10489991
0,1,0,0,3,3,1,0,0,10489991
0,1,0,0,4,3,0,0,1,10489991
0,1,0,0,4,4,1,0,0,10489991
0,1,0,0,4,5,1,0,0,10489991
0,1,0,0,5,5,1,0,1,10489991
0,1,0,0,5,6,1,0,0,10489991
0,1,0,0,5,7,1,0,0,10489991
0,1,1,0,1,0,0,1,1,10489991
0,1,1,0,2,0,0,1,1,10489991
0,1,1,0,2,1,0,1,0,10489991
0,1,1,0,2,2,0,1,0,10489991
0,1,1,0,3,2,0,1,1,10489991
0,1,1,0,3,3,1,1,0,10489991
0,1,1,0,3,4,1,1,0,10489991
0,1,1,0,3,5,1,1,0,10489991
0,1,1,1,1,0,0,0,1,10489991
0,1,1,1,1,1,0,0,0,10489991
0,1,1,1,2,1,0,0,1,10489991
0,1,1,1,2,2,0,0,0,10489991
0,1,1,1,3,2,0,0,1,10489991
0,1,1,1,4,2,0,0,1,10489991
0,1,1,2,0,1,0,1,0,10489991
0,1,1,2,1,1,0,1,1,10489991
0,1,1,2,1,2,0,1,0,10489991
0,1,1,2,1,3,1,1,0,10489991
0,1,1,2,2,3,1,1,1,10489991
0,1,1,2,2,4,1,1,0,10489991
0,1,1,3,1,0,0,0,1,10489991
0,1,1,3,2,0,0,0,1,10489991
0,1,1,3,3,0,0,0,1,10489991
0,1,1,3,3,1,0,0,0,10489991
0,1,1,3,4,1,0,0,1,10489991
0,1,1,4,0,1,0,1,0,10489991
0,1,1,4,0,2,0,1,0,10489991
0,1,1,4,1,2,0,1,1,10489991
0,1,1,4,1,3,1,1,0,10489991
0,1,1,4,2,3,1,1,1,10489991
0,1,1,4,3,3,1,1,1,10489991
0,1,1,4,3,4,1,1,0,10489991
0,1,1,4,3,5,1,1,0,10489991
0,1,1,5,0,1,0,0,0,10489991
0,1,1,5,1,1,0,0,1,10489991
0,1,1,5,2,1,0,0,1,10489991
0,1,1,5,2,2,0,0,0,10489991
0,1,1,5,3,2,0,0,1,10489991
0,1,1,5,4,2,0,0,1,10489991
0,0,0,0,0,1,0,1,0,10489988
0,0,0,0,0,2,0,1,0,10489988
0,0,0,0,0,3,1,1,0,10489988
0,0,0,0,0,4,1,1,0,10489988
0,0,0,1,1,0,0,0,1,10489988
0,0,0,1,2,0,0,0,1,10489988
0,0,0,1,2,1,0,0,0,10489988
0,0,0,1,2,2,0,0,0,10489988
0,0,0,1,2,3,1,0,0,10489988
0,0,0,1,2,4,1,0,0,10489988
0,0,1,1,0,1,0,1,0,10489988
0,0,1,1,1,1,0,1,1,10489988
0,0,1,1,1,2,0,1,0,10489988
0,0,1,1,1,3,1,1,0,10489988
0,0,1,1,1,4,1,1,0,10489988
0,0,1,2,1,0,0,0,1,10489988
0,0,1,2,2,0,0,0,1,10489988
0,0,1,2,3,0,0,0,1,10489988
0,0,1,2,4,0,0,0,1,10489988
0,0,1,3,0,1,0,1,0,10489988
0,0,1,3,1,1,0,1,1,10489988
0,0,1,3,2,1,0,1,1,10489988
0,0,1,3,3,1,0,1,1,10489988
0,0,1,3,3,2,0,1,0,10489988
0,0,1,3,3,3,1,1,0,10489988
0,0,1,3,3,4,1,1,0,10489988
0,0,1,3,4,4,1,1,1,10489988
0,0,1,3,5,4,0,1,1,10489988
0,0,1,3,5,5,1,1,0,10489988
0,0,1,3,5,6,1,1,0,10489988
0,0,1,3,5,7,1,1,0,10489988
0,0,1,4,1,0,0,0,1,10489988
0,0,1,4,1,1,0,0,0,10489988
0,0,1,4,2,1,0,0,1,10489988
0,0,1,4,3,1,0,0,1,10489988
0,0,1,4,3,2,0,0,0,10489988
0,0,1,4,4,2,0,0,1,10489988
0,0,1,5,1,0,0,1,1,10489988
0,0,1,5,1,1,0,1,0,10489988
0,0,1,5,2,1,0,1,1,10489988
0,0,1,5,3,1,0,1,1,10489988
0,0,1,5,4,1,0,1,1,10489988
0,0,2,5,1,0,0,0,1,10489988
0,0,2,5,2,0,0,0,1,10489988
0,0,2,5,2,1,0,0,0,10489988
0,0,2,5,2,2,0,0,0,10489988
0,0,2,5,2,3,1,0,0,10489988
0,0,2,5,2,4,1,0,0,10489988
0,0,3,5,0,1,0,1,0,10489988
0,0,3,5,1,1,0,1,1,10489988
0,0,3,5,2,1,0,1,1,10489988
0,0,3,5,2,2,0,1,0,10489988
0,0,3,5,3,2,0,1,1,10489988
0,0,3,5,3,3,1,1,0,10489988
0,0,3,5,4,3,0,1,1,10489988
0,0,3,5,4,4,1,1,0,10489988
0,0,3,5,5,4,0,1,1,10489988
0,0,3,5,6,4,0,1,1,10489988
